time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
237,-74.05351299,-67.52092471,-65.82541351,-65.63621294,-66.24830686,-71.44399543,-67.62268787,-66.14790727,-69.04975032,-68.00642969,-72.26511929,-68.00071805,-68.48883486,-73.92223392,-71.53771498,-63.82576254,-39.79867462,-44.73695616,-48.75168814,-46.86847492,-37.0174881,-38.46834443,-43.72809284,-38.00462139,-45.39958898,-40.47519235,-38.0382476,-38.9393409,-41.8326316,-33.31619564,-39.11523577,-46.49781621
238,-70.27376592,-70.88142684,-71.38444115,-73.94070716,-66.73628923,-71.94463483,-67.75451389,-72.66466097,-69.49321393,-66.99713087,-69.22263714,-66.04118875,-72.27661406,-71.59081974,-70.10854041,-70.28962192,-38.05825073,-50.68011469,-39.04007432,-30.755512,-39.44103694,-41.69870845,-33.96194127,-43.26122101,-42.65590088,-39.98824803,-35.40235474,-35.6049661,-48.54958038,-46.38502828,-31.7579717,-38.7412168
239,-72.28902601,-69.52973077,-72.97303338,-68.50044418,-66.24683204,-72.4937082,-67.33083658,-64.04694751,-74.30531705,-70.86566388,-71.83988395,-67.23017573,-67.54773509,-73.4156246,-71.65309875,-69.62426007,-40.15450646,-46.14303527,-44.60006511,-35.91101524,-32.80447198,-40.4656901,-31.74550002,-41.53189501,-37.9266094,-38.72091388,-43.62641619,-45.72065856,-36.43357713,-36.3459794,-34.22478762,-40.79237552
240,-71.54732835,-68.52841544,-65.9368229,-67.05215675,-69.1267874,-67.77157024,-73.04102921,-69.39165194,-66.03733185,-69.79994531,-65.12805455,-69.87896536,-68.40306669,-76.06199925,-71.24457368,-68.57707495,-39.26888102,-36.20479533,-47.10253334,-41.81267626,-39.46951064,-40.59341115,-44.75437967,-33.73010347,-42.88200085,-44.24823706,-41.32134683,-37.55902787,-43.11476755,-36.8949528,-40.76099072,-29.6548159
241,-63.13273462,-70.08604651,-68.75547341,-73.32894697,-68.34839997,-70.20501694,-73.74696015,-68.51980503,-70.24918958,-72.47808952,-71.96922743,-68.81405593,-73.71375008,-72.54640113,-67.06089562,-72.25301652,-31.7089296,-39.60802601,-42.88394827,-36.45707042,-34.77076224,-43.09343543,-44.1502868,-38.95601352,-43.82953016,-34.94311659,-43.27619742,-48.91565007,-37.57785426,-39.19611557,-38.96455852,-35.84832646
242,-68.1537441,-62.88397087,-69.11495741,-73.2891086,-70.15252872,-71.04966457,-75.81468166,-69.84958122,-74.77393053,-66.84680894,-69.85167432,-69.59943854,-66.16611943,-68.65432454,-65.74429974,-71.31323103,-31.67879589,-42.74907182,-36.72609478,-45.18746753,-43.31332882,-40.2433405,-39.66365655,-31.46715717,-41.91765669,-44.69451156,-44.89237467,-38.75251562,-35.38585488,-34.3004249,-41.21221172,-39.20887464
243,-70.52855793,-77.48149521,-71.97377113,-68.55588405,-74.66973586,-68.03487907,-72.74157879,-70.09446625,-69.27267588,-70.86966866,-61.9277251,-65.30891946,-66.61887321,-71.37478321,-67.48108881,-67.18100678,-36.27150605,-34.56323855,-40.78679807,-32.81826984,-43.46624704,-37.02123047,-45.04067935,-40.03645952,-33.66839966,-47.37971829,-35.13693798,-44.19518667,-36.31776701,-57.25277416,-41.17805871,-38.5445559
244,-71.03664772,-65.70788634,-70.73375742,-72.48205885,-70.55066635,-72.30049232,-69.54623587,-67.93593366,-68.21016283,-65.50783898,-73.61499981,-67.77408348,-69.8188462,-69.28299882,-74.69949447,-68.81299243,-41.65434068,-39.72077717,-36.6799283,-43.64927741,-33.81086506,-39.07444233,-43.59286369,-41.81638128,-44.40764147,-40.28906932,-40.19908943,-40.67499646,-39.46955576,-44.66443479,-44.04419024,-42.6031279
245,-73.01433188,-67.21385839,-71.25819723,-63.63872507,-68.10658379,-73.29386857,-71.30163123,-71.43977904,-71.630128,-66.28441426,-67.69450055,-73.14133615,-67.76581918,-71.37904778,-66.28217878,-65.53044255,-46.23953422,-33.96349016,-41.33711876,-42.13127503,-41.08714339,-45.67605158,-43.37148407,-40.52742616,-49.34119901,-32.84970138,-45.53106893,-39.1004281,-40.33528588,-39.32723317,-27.32413988,-40.66299571
246,-70.99344279,-70.33244379,-72.89698893,-71.14535219,-74.03496736,-66.98754194,-72.46842216,-71.43402034,-65.38804623,-71.41348639,-68.73586402,-71.56658411,-66.35369555,-71.67764316,-68.97644766,-71.4206376,-44.55027612,-40.01071263,-29.70185497,-44.36644657,-37.18660522,-37.37489742,-38.76964079,-47.5920969,-41.28457588,-38.16647488,-35.69614024,-44.12681171,-32.82870068,-43.24485148,-35.19171143,-46.67856233
247,-67.58365811,-70.09951646,-68.11416696,-71.27241068,-70.55370363,-72.82401652,-68.7591912,-70.10746617,-71.69760315,-73.06192899,-71.26680391,-72.16599006,-67.44997178,-68.40115277,-68.35013198,-68.65791239,-38.71518969,-38.39570101,-38.13253968,-40.76506344,-38.78298638,-34.26953264,-38.39681976,-45.98031747,-38.48832653,-40.31684363,-45.14385488,-49.20333923,-35.24686087,-42.28978433,-38.25068603,-39.63211787
248,-71.75348261,-66.09991414,-75.35574196,-70.56087747,-66.80433044,-68.44363017,-71.86629816,-72.45675935,-68.77516143,-74.30933747,-69.47182757,-69.96716314,-72.90790012,-69.03513508,-70.89398835,-73.17588378,-42.71615377,-47.35277511,-48.63494357,-40.02376247,-43.01666477,-37.99247536,-46.7366972,-38.667728,-39.30865456,-41.99140731,-43.32172674,-38.83436222,-43.77512653,-46.60052482,-34.1323458,-37.03640206
249,-76.85771835,-69.35553215,-71.87954976,-68.32248654,-70.24948779,-65.2133043,-67.28943695,-70.43239638,-70.71837306,-67.6828121,-69.62356804,-72.3830452,-66.92631364,-73.95498136,-71.24227003,-64.9610893,-37.17396016,-41.19337523,-39.17837315,-42.60146108,-42.0121083,-38.08648583,-42.18787963,-40.03383724,-37.77527496,-34.92322613,-38.57099738,-36.43761778,-32.5245666,-41.12460475,-38.49220498,-47.94550078
250,-72.13157666,-72.86031598,-67.87879356,-67.19289535,-68.79725207,-68.75822604,-65.37722091,-74.18863349,-73.05265981,-70.15971447,-72.66652058,-68.67679132,-66.91055306,-69.04340947,-73.74672969,-64.70825838,-44.56280175,-34.69600576,-42.21517215,-46.41968197,-32.32674585,-41.89498166,-35.21597184,-45.05276308,-35.75333703,-41.12043677,-29.59969621,-34.47912561,-40.68733229,-41.95846323,-38.1900601,-41.4378276
251,-67.9878191,-71.31329099,-67.19228474,-65.80275732,-73.1797182,-69.05258684,-69.44440066,-73.35708899,-69.89306226,-67.21412258,-67.81629016,-69.58312504,-67.40499717,-70.13421033,-72.28835378,-71.05665574,-41.64952954,-44.43905671,-40.25655313,-32.41891129,-45.31627197,-43.33567395,-40.77163784,-38.65139864,-45.10507952,-40.29006891,-39.63820912,-37.42102684,-35.40252864,-47.34590681,-38.59978248,-38.94463971
252,-70.5148586,-70.18724131,-71.68604621,-67.56720169,-69.87037804,-66.75766102,-69.45521264,-72.35624473,-67.86572546,-73.0603218,-76.09669276,-69.31821275,-69.4664526,-65.74837249,-73.59979451,-73.14686288,-38.56421855,-39.00820719,-41.84235132,-41.41798761,-37.90236767,-33.08288326,-39.71774555,-40.89308316,-45.12080662,-44.4463521,-33.00352279,-35.96667339,-39.48518163,-42.18707173,-33.59231087,-41.47375773
253,-71.12841031,-73.81879296,-70.61927114,-66.92257904,-72.62265962,-70.04342774,-76.20881761,-70.22943057,-65.85728787,-71.53376253,-71.45521787,-74.93092862,-73.22646164,-71.42918878,-70.85776678,-65.87707084,-42.00961388,-37.37626299,-45.97968835,-36.71071806,-41.56850565,-47.71902689,-38.66555647,-41.24466747,-37.54661153,-37.10778019,-41.07703706,-49.38036161,-38.38916763,-40.37247359,-50.44253919,-44.90227551
254,-68.20707741,-72.44886914,-74.66095692,-70.68251172,-67.48498952,-73.27621159,-65.46472329,-66.92907744,-67.20283587,-75.97506872,-65.08919564,-74.77267808,-71.61734766,-70.06195683,-71.68034531,-64.88984679,-43.74354699,-39.79624444,-37.21409151,-36.83656648,-36.10232506,-34.69693884,-44.32436647,-34.97930181,-49.68624563,-36.29663835,-44.09721554,-40.12949461,-40.94253004,-39.23840844,-32.60195201,-33.97274311
255,-72.32465089,-63.85363668,-65.90718165,-69.78457822,-75.38020927,-68.78201939,-72.83249707,-61.71188663,-66.51534179,-71.483744,-70.03126813,-73.06646176,-64.22020031,-74.81413425,-62.74440118,-70.7584447,-41.04659936,-40.72376338,-39.37919,-41.08320599,-32.72878816,-37.1671119,-43.54188431,-50.67424951,-42.16507933,-43.30581279,-42.13889036,-45.23400682,-44.17887767,-43.64350895,-36.20013035,-36.84175364
256,-74.8212395,-70.52060021,-67.94164583,-73.25923574,-65.69823272,-68.19904817,-70.90239467,-67.77842219,-67.5040007,-72.83512156,-75.39204088,-64.67422702,-69.12773174,-68.80153736,-72.32497464,-71.12365985,-34.8451258,-38.58430963,-39.94125587,-39.18304511,-42.77488713,-42.49046318,-42.44134969,-33.59222276,-46.21265849,-39.55560477,-32.78290353,-43.0896566,-44.81416948,-36.98703045,-42.481978,-45.77116922
257,-67.23579329,-69.34815428,-69.4721491,-72.66866127,-65.81920823,-71.33935621,-67.51119193,-66.65442677,-76.31483304,-73.55751696,-72.68235299,-69.38384697,-73.95124291,-68.81575822,-69.68854676,-72.95527887,-42.42230203,-38.42115091,-32.18914652,-39.80154084,-47.658668,-41.25946162,-35.87436551,-47.95937625,-43.76661206,-36.73305686,-29.61139584,-43.42456811,-40.19573309,-48.08651763,-35.82879301,-32.39521357
258,-68.19086751,-71.76019015,-71.03683365,-72.56424235,-71.21134091,-69.8970803,-67.79011111,-77.90973453,-74.24755631,-68.53601262,-69.16663195,-67.2474432,-72.57689759,-69.15750153,-73.66940096,-72.9637375,-41.82600245,-35.90834195,-36.36997923,-34.5759305,-40.63825646,-36.97683167,-38.74356006,-42.98975626,-35.57863229,-33.67115678,-40.1073813,-40.27491129,-41.682199,-45.47303344,-35.61071707,-43.46205723
259,-71.32807727,-72.35611538,-74.79892901,-67.04485351,-68.35482993,-70.81562092,-73.06720368,-66.38885541,-72.94625593,-69.02264983,-64.28657322,-72.34218266,-69.90095222,-65.58888331,-69.99758197,-65.07457332,-46.0151851,-37.82802327,-40.10674387,-42.41147304,-45.9927617,-35.94683144,-40.97435724,-49.85551886,-36.10859336,-43.19476861,-38.76542785,-43.16173713,-35.58392517,-39.00101941,-39.47007998,-36.21044474
260,-67.21033595,-63.33785945,-68.92456046,-70.73063009,-66.97277606,-69.93501514,-70.44369557,-67.81822256,-72.71262246,-67.8605717,-69.37898817,-68.11494329,-66.96382497,-68.79432907,-70.17901324,-68.99241447,-44.17707854,-37.7805317,-34.20118735,-32.20435691,-46.77063523,-41.27893752,-37.89457884,-34.76038973,-39.19250738,-32.71174558,-40.25370557,-39.44141431,-33.98810297,-42.25804311,-43.96627225,-42.92064571
261,-69.71427512,-68.99625571,-72.94585537,-70.99213065,-73.14479828,-70.62607759,-63.64679231,-77.69269183,-66.12381727,-68.20650026,-66.53173515,-75.13127707,-70.12055312,-65.00349385,-67.59399285,-69.23405233,-41.2933385,-41.33699771,-42.8343783,-36.52295201,-36.72452705,-38.46424897,-40.50688733,-42.67433582,-39.24011963,-41.91866642,-42.21755048,-33.61571994,-40.17850964,-48.06731005,-35.45892134,-34.67167946
262,-66.5927619,-68.89432279,-68.39821952,-70.25223014,-66.82248885,-68.1719911,-75.01389277,-66.94642166,-68.89923898,-71.09455293,-72.69128061,-67.15838001,-72.7723175,-70.4677288,-71.59677586,-73.20252099,-46.55325455,-45.13009274,-43.84634543,-35.69437708,-34.81343109,-37.50476499,-51.01596213,-39.2083746,-31.7898981,-43.25097939,-31.13613246,-44.15111772,-46.72518526,-40.16293903,-36.16573681,-34.88271337
263,-65.77095824,-71.64244783,-73.52184883,-70.31839975,-71.52769621,-70.75665667,-72.23738627,-64.16215126,-71.13062902,-65.14511802,-60.34724686,-68.99991701,-71.26617211,-71.48270407,-71.30836355,-70.16669323,-30.11150497,-41.23572861,-26.46859819,-31.97851268,-41.13790674,-40.07492274,-46.32263025,-28.3666037,-47.70352154,-44.71789032,-34.61372865,-36.47498382,-46.14176748,-41.17436689,-44.68834418,-36.37681795
264,-64.22560165,-73.53025921,-69.65846836,-69.21724573,-69.81101618,-67.61913307,-67.37948293,-75.37967776,-66.1611893,-64.99394972,-63.68196794,-72.57271672,-69.9060111,-67.65320826,-68.226729,-68.72631956,-37.78556225,-42.47516065,-34.58965752,-39.94393122,-33.57457362,-28.80555182,-41.19351104,-44.79789758,-45.52434695,-36.78340518,-40.00324157,-37.31282982,-38.03928543,-42.66119284,-41.44606722,-33.8068628
265,-71.0311207,-64.13377663,-68.9148314,-68.57218562,-73.85604557,-71.16309546,-64.59869983,-67.71813749,-71.1371583,-73.12990463,-74.08256707,-71.06091245,-67.87478517,-75.97036755,-71.51644766,-67.83698659,-39.09836017,-44.99617854,-44.95321468,-41.76303362,-40.11517852,-41.37948343,-41.82455779,-45.45377277,-46.35358361,-33.68522524,-30.37464651,-38.50764492,-43.50725401,-41.10184681,-41.05962877,-35.85166526
266,-68.78099919,-69.48356598,-68.13938083,-72.55082854,-67.85768531,-71.74479701,-67.87722097,-75.77598428,-71.95088966,-65.97879526,-65.96605902,-68.12236256,-68.23900568,-73.35378228,-70.7384532,-71.97211702,-44.82377487,-43.09631602,-52.23318323,-45.37403775,-33.98588463,-44.36345304,-37.64001683,-34.73034333,-40.94979355,-46.02141211,-35.6454323,-33.46878484,-36.8120964,-38.42167161,-35.79405122,-33.20872593
267,-69.25797235,-72.33717679,-70.22397956,-72.46521593,-72.02927415,-70.72340041,-70.4529482,-70.36367028,-76.72855247,-69.29139055,-69.82468263,-67.68828124,-66.70915733,-72.43915799,-66.08244665,-69.77939576,-48.60769271,-42.83502319,-40.77292326,-43.69733694,-31.99075079,-41.37894416,-41.14474893,-44.36893904,-49.40291269,-45.35228427,-42.14603871,-27.49119292,-28.37720551,-37.40831983,-44.16709297,-47.72557141
268,-66.84997889,-65.61304238,-69.19323903,-68.95121338,-67.47244428,-66.64464434,-72.17527204,-72.09811221,-71.38996415,-71.65493897,-70.01088585,-73.18820131,-67.48816809,-72.80606846,-70.72844747,-72.5946382,-42.70299181,-41.50899685,-41.02983422,-43.72992222,-46.73696389,-47.04689525,-41.96847145,-34.28481571,-41.96456122,-41.29398079,-37.63147324,-43.49651748,-45.93315651,-39.07056003,-43.68476088,-41.31510929
269,-67.59580249,-69.29464531,-72.4517266,-76.26518952,-68.7533324,-69.49469296,-71.04075822,-71.9133581,-68.87506462,-64.76227661,-75.01901203,-69.55431398,-69.62084734,-68.80499508,-67.98387825,-66.95449931,-43.82862397,-42.38986143,-35.22163762,-37.96923728,-33.28946047,-38.82479574,-31.43906725,-40.14418989,-51.35034508,-40.60248021,-35.97771545,-35.10189739,-40.45579754,-46.02896882,-35.37109311,-44.93007458
270,-68.68131358,-74.07166451,-68.12765921,-64.73151997,-68.43224374,-73.66143052,-68.6738064,-74.31514053,-71.60446207,-66.8916612,-64.52780018,-69.46869767,-74.8516734,-71.19119941,-67.88007873,-68.07107894,-37.51493349,-30.88698082,-41.69031687,-42.96133349,-41.63527289,-38.03786476,-42.84996032,-44.81889226,-40.73895584,-39.7414212,-45.76296252,-56.56698486,-41.45261931,-37.74472062,-39.32499505,-43.16019159
271,-74.08408799,-71.02534732,-74.82941942,-71.36388234,-66.230297,-62.21960665,-64.89362918,-70.04461239,-69.91306263,-68.23868262,-64.86189244,-69.91519501,-69.59474559,-68.23105721,-75.09499807,-72.57391749,-38.33856166,-38.02500795,-46.58363005,-41.47873024,-38.75548555,-40.56824373,-39.16084617,-32.81018046,-40.56682128,-30.08855123,-33.33817631,-35.02778179,-38.71011615,-39.10485773,-36.71391704,-43.31265548
272,-69.1894459,-66.71929705,-73.45369803,-69.2884271,-71.58797416,-69.17288623,-71.25925137,-67.92999603,-73.95342714,-68.85002705,-67.0253454,-67.72666761,-71.31578782,-70.37920753,-69.08251452,-68.15517594,-41.87062041,-35.14369182,-42.99771486,-47.17592108,-41.1101908,-46.05820118,-41.86287023,-46.55182645,-46.38111077,-35.33561395,-35.34064943,-47.38452067,-37.87827755,-40.70170227,-44.13220271,-37.35333655
273,-72.4416216,-71.53383357,-68.87608081,-72.04127721,-75.02679715,-70.01829401,-70.87395245,-68.88470388,-67.56331688,-74.66991046,-74.07074094,-70.42472014,-70.59452257,-67.76083098,-71.00666831,-65.70266421,-30.74459165,-42.91521679,-45.86496164,-42.27668537,-38.79097558,-38.47657789,-51.24600604,-35.94166105,-29.54916529,-44.83799389,-38.8200641,-44.37552105,-42.88305234,-37.03991922,-42.18573314,-37.20427836
274,-66.16244365,-69.56217224,-68.6306672,-73.24641762,-71.98157677,-72.43798977,-70.86759022,-71.03376332,-70.14423809,-68.12169707,-72.7847711,-67.52919376,-69.12998912,-67.58447416,-73.6476547,-71.34714216,-37.05226314,-39.42963779,-40.71876758,-43.63343479,-37.68943941,-38.83058809,-45.41770939,-38.06722084,-31.61286199,-39.49700059,-44.00453522,-37.88863138,-45.15414877,-40.92560801,-36.88919158,-42.35211012
275,-66.65593678,-66.85916657,-65.68434484,-68.60258326,-72.84718015,-73.64649033,-69.79165501,-69.52492324,-72.63066517,-74.32458524,-67.97653801,-64.47361441,-66.97509297,-64.90077927,-70.31151889,-70.93190461,-27.11062844,-39.65623013,-35.96047988,-40.6972352,-45.97762102,-42.97783298,-44.65038607,-39.67560194,-30.33053547,-41.49236665,-37.89851362,-37.48396816,-39.73792351,-43.19464501,-31.75757877,-34.98914554
276,-70.66977804,-66.86507239,-71.558528,-68.71524623,-70.87869894,-70.26976936,-69.12409942,-70.85790433,-70.1370663,-74.60061787,-68.78550449,-69.35482049,-66.18484162,-75.87225454,-72.32396166,-71.48589187,-41.41246208,-40.68860802,-35.76706153,-34.90366009,-45.70641865,-46.49691206,-40.1510287,-37.86196678,-42.53394363,-43.16090681,-37.43518204,-36.58330633,-33.33797929,-44.6444762,-46.1203198,-39.55652884
277,-70.06320612,-76.74563671,-67.75556549,-68.08303782,-70.11464257,-70.95447533,-66.91143451,-72.62376906,-68.09852223,-71.1500853,-70.58434587,-69.76726816,-72.84711088,-69.64999423,-76.44859442,-70.70163932,-33.34368408,-40.86735234,-32.67459557,-43.04925223,-33.63111456,-43.62300925,-35.45229531,-36.06079016,-47.93729323,-36.79730475,-46.25562108,-32.35867922,-46.01346804,-44.23498824,-39.78315572,-35.54902447
278,-67.03762722,-73.38760849,-68.21337958,-66.5157464,-69.59258289,-71.74001454,-69.39728019,-70.27908345,-71.54011504,-68.69098811,-65.72456476,-68.4194271,-70.50174759,-69.51586349,-71.94315038,-68.12110556,-32.96092898,-44.6046237,-39.69309216,-40.03937131,-40.24421924,-35.93752497,-37.70030613,-36.28473996,-42.64596658,-36.12838864,-39.1090791,-41.39324509,-34.4718223,-39.27628476,-46.28285643,-30.52200831
279,-72.60073719,-67.77265599,-71.31141803,-65.95794649,-71.79975408,-67.26410269,-71.25612744,-71.43761689,-70.19479652,-69.41177092,-68.20745491,-71.16499235,-67.93370598,-64.5654536,-78.28189464,-71.91671671,-47.95576377,-40.91754118,-34.83129622,-39.63541444,-38.58280926,-41.69876121,-34.55516925,-33.7824876,-47.30833778,-37.19812386,-44.29515265,-39.79826001,-36.30153078,-46.10457872,-40.02919858,-45.47350342
280,-65.50474861,-69.11252624,-68.47796793,-71.09768881,-67.59190236,-66.83586632,-70.42280151,-67.41296485,-72.89525168,-68.24320228,-69.63294893,-72.45575318,-66.44406865,-66.32946073,-71.92436861,-74.29423647,-43.37719919,-42.2955663,-37.0037956,-38.80599666,-38.99857524,-26.58802202,-42.54220348,-40.55577574,-40.23062562,-48.75148345,-37.78717269,-46.27823247,-32.82151276,-30.86606022,-26.4363202,-46.56701137
281,-72.30542372,-67.68602632,-68.93819769,-76.31356919,-72.28643862,-69.21230866,-71.48585702,-69.55371174,-59.69089691,-69.74572975,-66.75465992,-77.53795909,-71.61310741,-70.6979013,-67.10023866,-69.8516564,-37.89571462,-42.11364627,-39.26100756,-43.62121286,-36.39799595,-48.64627433,-42.72334377,-35.33156783,-45.23208126,-36.28236441,-40.80008805,-39.95599303,-38.34548323,-38.539955,-47.14983576,-35.07387887
282,-68.39146871,-70.0135049,-74.61097245,-72.75207674,-65.40619495,-70.49305726,-69.75541502,-65.10365679,-72.3918847,-69.31193998,-75.84297283,-68.6428409,-71.4224533,-71.75359544,-68.80657705,-74.60029836,-34.19684322,-41.65460462,-32.04729647,-44.72745429,-39.3986896,-36.37544524,-35.50138601,-42.07681168,-29.5704364,-30.70344906,-43.72512012,-40.04165641,-36.3898207,-31.04957486,-38.09741348,-41.13213966
283,-65.0952203,-70.20339263,-69.35248904,-68.16563228,-70.10148872,-70.78981697,-68.77840531,-73.54756966,-71.04447251,-72.69162417,-67.61832063,-71.9427342,-69.37959202,-67.74492185,-76.67095551,-73.86123133,-43.37887843,-38.60020529,-40.686152,-33.59244666,-38.52388152,-40.40932301,-44.91207856,-44.64435305,-34.93300791,-43.89376972,-37.58841068,-36.440214,-43.06888177,-39.32752739,-40.51905751,-39.36343325
