,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,client_major_version,client_minor_version,server_major_version,server_minor_version,authentication_method,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,referrer,resp_mime_types,origin,orig_fuids,orig_mime_types,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,trans_id,query,qclass,qclass_name,qtype,qtype_name,AA,TC,RD,RA,Z,rejected,rcode,rcode_name,answers,TTLs,proxied,username,orig_filenames,cookie,result,security_protocol,cert_count,auth_attempts,server,client,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success,path,share_type,analyzer,failure_reason,hostname,domainname,server_nb_computer_name,server_dns_computer_name,success,cipher,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,rtt,named_pipe,endpoint,operation,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,name,notice,peer,source,request_type,till,forwardable,renewable,command,value,addl,user,nick,fuid,tx_hosts,rx_hosts,conn_uids,depth,analyzers,mime_type,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,filename
233,1620554431.58947,CoACgt9RktDLqs19k,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1620554674.003193,CMITkB4x7gfYVwsl3i,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1620554641.335492,Ch2fc142NDdipPg05j,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.0529420375824,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1620554775.061666,C6RJQs3u7UK1GVQ7R1,fe80::3989:a046:ede4:f898,55726.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.104918956756591,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1620554775.061785,Ck59cU2zvMPG4xgE2c,10.11.1.2,58061.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.105736017227172,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1620554777.672872,C8R8at4A1EJ3KkijA6,fe80::3989:a046:ede4:f898,49771.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.09896087646484301,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1620554777.672955,C5DoZ82hUNWvXhfWv5,10.11.1.2,53477.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.098903894424438,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1620554775.369629,CPwfEX1xN1sHBlYOai,10.11.1.2,137.0,10.11.1.255,137.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,4.133800029754639,300.0,0.0,S0,0.0,D,6.0,468.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1620555068.422676,CRRT613OqAYNbFaxSj,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.0536630153656,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1620555155.629829,CbgTJs12QaZ3K4FmTj,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1620555205.693371,CI6fXn3ba4uljno8A9,fe80::3989:a046:ede4:f898,55018.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10252904891967701,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1620555205.693439,CurwaQ1SIqNKyjGuO3,10.11.1.2,61430.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10249400138854901,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1620555208.309115,C7bdaf24PC4MLU6Ij6,fe80::3989:a046:ede4:f898,59220.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10761308670043901,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1620555208.309183,CqDAW5krOvbVjU7il,10.11.1.2,49539.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108413219451904,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1620555205.999071,CwVOrw1A1gvCNsBYP4,10.11.1.2,137.0,10.11.1.255,137.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,4.149249076843262,300.0,0.0,S0,0.0,D,6.0,468.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1620555495.527417,CcRLLt1q2i79BwOpRf,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.052704095840454,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1620555874.316552,COnnwoqZ2jFtwBjL4,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1620555922.613961,CfzOTuz1c7ghLAXbg,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.054150104522705,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1620556349.749123,CgeNGlFXLUBHrbuni,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05385899543762,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1620556595.673365,CeohZTOcQyxt6Cms8,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1620556775.839372,CGWH0u3uq0a4dB8bA7,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05335807800293,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1620557202.927574,CpWuSP37RyCHqM0M7b,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.053213119506836,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1620557312.770428,CXWJyyLSi5pGXltUd,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1620557630.014718,C6ppTk2Vni5wujArue,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.053982973098755,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1620558030.666567,CxV9OH3hlDiAw681Ql,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1620558057.107057,CdceYh35B8wUFD4aq3,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05327582359314,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1620558484.194526,CvjOlt2l8ZSmMXIVfi,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05385899543762,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1620558751.271566,Cj82WVppEN0VVsf1,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1620558911.282478,CyR4gf3QDVyxiiVJ1h,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05422282218933,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1620559338.371428,Cp46J9W9lyAPlKMM5,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05334687232971,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1620559471.926277,CC2U2l2yv4zoIS4Gwe,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1620559765.458916,CfVqPo2lxsyjqrFW6a,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.054096937179565,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1620560190.521834,Cny82F2QyhBrBwsAK7,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1620560192.54729,CLBcyD3JW4LTa4c3R4,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05393886566162,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1620560619.635045,Cf8NW52PIZL76GWowc,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.054234981536865,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1620560909.974122,C7aKzq28Jl1ovJyRt5,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1620561046.724673,CDWEox3xLlmL4JeUb8,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.052823066711426,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1620561473.812639,CFT4es2LeEBHRfaDt7,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05305790901184,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1620561631.09433,CSaElF1cCXbvXg1GIf,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1620561900.90085,CxmnmN2EouUy02bHfe,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05315184593201,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1620562348.629871,CgcB1k2X7wZleagkel,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1620562327.989251,CVK2ho2G89GZA9Zi21,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.052942991256714,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1620562755.134636,C6VsiO11IH38PKj5L,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.061652183532715,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1620563069.06501,CKTeyacnLQruU47Ue,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1620563182.211623,C3ZtKY25ev7jkJq4s9,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05425810813904,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1620563609.30066,CK1NrgcwHFozGlgPc,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05320405960083,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1620563788.260426,CLGQzF3kWagVJE2Cmd,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1620564036.388846,CesKm51WIlLTKckzd9,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05316996574402,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1620564510.781868,CoCOuUUx8VgXZRkl8,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1620564463.477163,CLtYw72mH6wotxwpEl,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05335092544556,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1620564890.56563,Co1F8033hxsQ4ret7j,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.0533549785614,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1620565229.325585,CiJ61y1M7fDSxQwiI4,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1620565317.65429,C0JtrGgnZzRRQyuwb,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05317807197571,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1620565743.85338,CqF35U1kMLOgKTKdXl,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.06879997253418,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1620565949.854963,CGJmCz3UUbl8fDfeV2,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1620566170.943693,CY80WZSPXmctV1jig,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.0514440536499,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1620566598.082443,CKgfwA2EvGi02pi8di,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.064610958099365,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1620566671.351899,CkJk534n0U5lktM0Al,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1620567025.165916,C8BjmK1LHkk7AFMyV3,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.053200006484985,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1620567390.446793,CLicY04TwmBsZT8Bz3,10.11.1.2,138.0,10.11.1.255,138.0,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,S0,0.0,D,1.0,229.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1620567452.254246,CPiDlBrGLX2PozBr7,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05316495895386,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1620567879.342038,CZlw394FrDrV35tBo5,fe80::3989:a046:ede4:f898,546.0,ff02::1:2,547.0,,,,,,,,,,,,,,,,,,,,,,,udp,,63.05410814285278,609.0,0.0,S0,0.0,D,7.0,945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
